CAGR,vol,Sharpe
0.07805077433010377,0.17565747670492896,0.517590212505729
0.08393902835210709,0.1731183313461703,0.5544500253253216
0.08886128740826726,0.17041778019033374,0.5866061571454558
0.0879274556087053,0.17120583102363393,0.5801516542246878
0.06645227165813017,0.17402651524370175,0.4580470166527826
0.07443932782699059,0.173925901271763,0.5014866009386951
0.07611288530958826,0.1767041876272202,0.5054444683566659
0.07658811318981185,0.17612249965556384,0.5086297751998629
0.06380662491941003,0.1736846921354092,0.4438790165100385
0.07288910001089643,0.16892989985518642,0.5029909467874486
0.0645783854372981,0.1720930716397228,0.4510015877315006
0.06679307972968673,0.1743650309793089,0.46038283267171426
0.0798324643902657,0.17134234973022314,0.5358795744757981
0.07574894521986986,0.17353917290381426,0.5091790320717865
0.07070588384534382,0.1714638712260963,0.486065423705614
0.07139820503873318,0.1753746179531732,0.4827778311902838
0.06724601651937423,0.17449185659784486,0.461853964828611
0.07053463019672979,0.16802131793444547,0.4912283826252655
0.07512611853320883,0.17137309547720622,0.5097932455206192
0.0847442994610148,0.17237801002107817,0.5600201913973643
0.06332163862485563,0.17240783902616363,0.44331788985985976
0.07691963685129766,0.17549142182267488,0.5115809548692022
0.08652059164948356,0.17292992247479125,0.5683016109997588
0.07194492302484279,0.16953205165987772,0.4966408289507988
0.07413940895194737,0.16803443408074678,0.5108437414564195
0.08626501989105173,0.17142735905685094,0.5700711614267928
0.07392293857401677,0.17322283571281546,0.4997732248115128
0.07039526432323173,0.1691655522226206,0.4882426684478842
0.05605340454208885,0.17217862160427663,0.40354220053317635
0.07142489470581981,0.17699946374461964,0.4811232259619685
0.07258727788250363,0.16895892558620382,0.5009736438811783
0.08074900739048085,0.175475679849886,0.5332679947356672
0.07645922089622781,0.17358553465870505,0.5131104581149751
0.07887712141203096,0.17141921161488904,0.530543230488118
0.07008520095382464,0.1752920930252278,0.4754292521322565
0.08031631960588825,0.17060363504329104,0.5394365942333756
0.07240355508191687,0.17312594334164513,0.49267687652324776
0.07018562756129221,0.17428571885710883,0.47802022170905223
0.08445021212426473,0.1652323317814741,0.5752928082599433
0.0766080857514555,0.17667265242746402,0.507636232579569
0.07301432102985261,0.1718131697485564,0.49766308601835824
0.06365774099755028,0.16990888004470622,0.44919021743755716
0.06763651457313347,0.17030376552936474,0.47129675475196176
0.06591369503161393,0.17020705760988403,0.46142442072968054
0.07121938830007957,0.1725234230375569,0.4865479825389255
0.06401300087169526,0.1707174544324422,0.4499840963754165
0.07624106653700746,0.17113986542068269,0.5168055027147361
0.07987352845359763,0.17915899788688025,0.5196224190071946
0.07169994772116994,0.17234218987491273,0.4895273536180909
0.06403962240489824,0.18013575365968443,0.435346475841972
0.08319502568020343,0.1691397554662881,0.5586132369955479
0.06533159185681892,0.1764200749758969,0.44940552532122513
0.07527986023574629,0.1675537249729843,0.5180997387319999
0.07261463231684107,0.16858538372629395,0.5020146126798635
0.06432164142017327,0.1740701690622846,0.4466734559376052
0.07318332745629608,0.17440647881844176,0.49347590474853725
0.06125264072646375,0.1670005184171514,0.4409642407805563
0.08709509118596226,0.16672383792972173,0.5861707290195808
0.07692185313417887,0.17531308412112045,0.5119083328033459
0.07389334678203974,0.16673381940815613,0.5122442772863872
0.09153343299866679,0.17242559284877654,0.5960278924053339
0.07608971684148003,0.17300618371887405,0.5115665031580946
0.0684958591740763,0.17115085253963133,0.47361722659618427
0.06491805676601259,0.17414028172550453,0.44941369458820885
0.08142170923618974,0.17258392464914984,0.5414246778461758
